epoch,acc,loss,val_acc,val_loss
11,0.8714788556098938,0.31499576568603516,0.8591549396514893,0.37764182686805725
12,0.8732394576072693,0.3030570447444916,0.8450704216957092,0.3684990704059601
13,0.9207746386528015,0.2702848017215729,0.8309859037399292,0.40278202295303345
14,0.9172534942626953,0.2509695887565613,0.8661971688270569,0.35058337450027466
15,0.8943662047386169,0.25704827904701233,0.8098591566085815,0.41631609201431274
16,0.9172534942626953,0.22417999804019928,0.8380281925201416,0.3645857572555542
17,0.922535240650177,0.2489124834537506,0.8028169274330139,0.4396849274635315
18,0.9295774698257446,0.22781509160995483,0.8239436745643616,0.37370675802230835
19,0.9278169274330139,0.21607519686222076,0.8591549396514893,0.34413760900497437
20,0.9119718074798584,0.22943811118602753,0.8028169274330139,0.42847999930381775
21,0.9401408433914185,0.19270218908786774,0.8028169274330139,0.4033347964286804
22,0.9172534942626953,0.22974008321762085,0.8732394576072693,0.34899067878723145
23,0.9471830725669861,0.17606401443481445,0.8028169274330139,0.4333846867084503
24,0.9559859037399292,0.1680401712656021,0.8802816867828369,0.3383544385433197
25,0.9542253613471985,0.16691936552524567,0.8591549396514893,0.3501531481742859
26,0.9630281925201416,0.15137222409248352,0.8661971688270569,0.3346739411354065
27,0.952464759349823,0.15637727081775665,0.8450704216957092,0.3463621437549591
28,0.9577465057373047,0.1451953947544098,0.8098591566085815,0.41345536708831787
29,0.9612675905227661,0.1441606879234314,0.8380281925201416,0.36678019165992737
30,0.9735915660858154,0.12336298078298569,0.8802816867828369,0.34964820742607117
31,0.9771126508712769,0.11476968228816986,0.8591549396514893,0.3553234934806824
0,0.547535240650177,0.9621080160140991,0.591549277305603,0.6610491275787354
1,0.6038732528686523,0.654143214225769,0.6549295783042908,0.646152138710022
2,0.658450722694397,0.6203466653823853,0.6478873491287231,0.6264209151268005
3,0.6778169274330139,0.5947113037109375,0.6549295783042908,0.6226261854171753
4,0.6971830725669861,0.5732064843177795,0.6830986142158508,0.6041275858879089
5,0.7200704216957092,0.5683632493019104,0.6690140962600708,0.6104578375816345
6,0.7235915660858154,0.5679943561553955,0.7042253613471985,0.5914907455444336
7,0.7429577708244324,0.5318797826766968,0.6971830725669861,0.5810195207595825
8,0.7482394576072693,0.5135964155197144,0.6901408433914185,0.5833792686462402
9,0.7429577708244324,0.5067435503005981,0.7183098793029785,0.5664036870002747
10,0.7658450603485107,0.5035755038261414,0.7323943376541138,0.5611171722412109
11,0.7711267471313477,0.48742035031318665,0.7464788556098938,0.5559638738632202
12,0.7869718074798584,0.4550077021121979,0.7394366264343262,0.5448513627052307
13,0.7799295783042908,0.44883212447166443,0.7535211443901062,0.544671356678009
14,0.797535240650177,0.4381178319454193,0.7605633735656738,0.5319863557815552
15,0.8116196990013123,0.4156634509563446,0.7394366264343262,0.5330030918121338
16,0.8292253613471985,0.3963824510574341,0.7535211443901062,0.5194276571273804
17,0.8257042169570923,0.39014068245887756,0.7676056623458862,0.5251376628875732
18,0.8556337952613831,0.36104071140289307,0.6901408433914185,0.5875135660171509
19,0.827464759349823,0.36795666813850403,0.7746478915214539,0.5150337815284729
20,0.8503521084785461,0.35185936093330383,0.7746478915214539,0.5095474720001221
21,0.8521126508712769,0.3562416136264801,0.7746478915214539,0.5109511017799377
22,0.8521126508712769,0.34097930788993835,0.7816901206970215,0.5091729760169983
23,0.8855633735656738,0.3130342364311218,0.7887324094772339,0.533370852470398
24,0.8485915660858154,0.33817005157470703,0.7816901206970215,0.519686758518219
25,0.8626760840415955,0.2928721308708191,0.7887324094772339,0.5152251720428467
26,0.8908450603485107,0.2957111597061157,0.7816901206970215,0.5033833384513855
27,0.8996478915214539,0.2690214514732361,0.7887324094772339,0.5109151601791382
28,0.8978873491287231,0.28430038690567017,0.7957746386528015,0.5330694913864136
29,0.9119718074798584,0.25898125767707825,0.7957746386528015,0.5245963335037231
30,0.9066901206970215,0.26946932077407837,0.8028169274330139,0.5085335969924927
31,0.8996478915214539,0.2648479640483856,0.8169013857841492,0.5188813805580139
0,0.23016496002674103,1.9082276821136475,0.3448275923728943,1.556880235671997
1,0.28515318036079407,1.5641926527023315,0.35736677050590515,1.5012611150741577
2,0.2930086553096771,1.549398422241211,0.3103448152542114,1.4799100160598755
3,0.29065200686454773,1.5302082300186157,0.3322884142398834,1.47173273563385
4,0.30164965987205505,1.512900471687317,0.3479623794555664,1.4631234407424927
5,0.30636292695999146,1.4821975231170654,0.3510971665382385,1.4251421689987183
6,0.32992929220199585,1.4603358507156372,0.36050155758857727,1.3942701816558838
7,0.3354281187057495,1.4524731636047363,0.369905948638916,1.3734999895095825
8,0.34799686074256897,1.4234468936920166,0.3918495178222656,1.3632533550262451
9,0.3519245982170105,1.383104920387268,0.37617555260658264,1.3661118745803833
10,0.3660644292831421,1.3677277565002441,0.3855799436569214,1.3049135208129883
11,0.3566378653049469,1.3526766300201416,0.37617555260658264,1.350006341934204
12,0.3707776963710785,1.333779215812683,0.3667711615562439,1.28291654586792
13,0.36527886986732483,1.3239871263504028,0.37617555260658264,1.2681422233581543
14,0.38334643840789795,1.3230665922164917,0.369905948638916,1.2723100185394287
15,0.3676355183124542,1.3010144233703613,0.3667711615562439,1.2975519895553589
16,0.39748623967170715,1.2828222513198853,0.3887147307395935,1.2480628490447998
17,0.40219953656196594,1.2677229642868042,0.3824451267719269,1.2509607076644897
18,0.3864886164665222,1.2686349153518677,0.42006269097328186,1.2608450651168823
19,0.3919874429702759,1.2423794269561768,0.36050155758857727,1.2294328212738037
20,0.4076983630657196,1.2409895658493042,0.369905948638916,1.2488635778427124
21,0.4218381643295288,1.222857117652893,0.35736677050590515,1.2256404161453247
22,0.41162607073783875,1.217055082321167,0.3730407655239105,1.2365241050720215
23,0.3849175274372101,1.2386486530303955,0.3636363744735718,1.223606824874878
24,0.4061272442340851,1.1928354501724243,0.3918495178222656,1.196753978729248
25,0.3943440616130829,1.20071280002594,0.3824451267719269,1.2603578567504883
26,0.4076983630657196,1.1938142776489258,0.3636363744735718,1.190307378768921
27,0.41791045665740967,1.1731446981430054,0.39498433470726013,1.1942243576049805
28,0.42105263471603394,1.1745376586914062,0.3510971665382385,1.2126091718673706
29,0.43205028772354126,1.1750633716583252,0.37617555260658264,1.1856759786605835
30,0.41869598627090454,1.1621651649475098,0.369905948638916,1.1981792449951172
31,0.4194815456867218,1.1522057056427002,0.369905948638916,1.2146639823913574
32,0.42812255024909973,1.1486741304397583,0.3510971665382385,1.1826493740081787
33,0.42105263471603394,1.1424298286437988,0.3667711615562439,1.1733334064483643
34,0.40691280364990234,1.1486862897872925,0.35423198342323303,1.1820367574691772
35,0.43283581733703613,1.1338295936584473,0.3855799436569214,1.1614400148391724
36,0.4406912922859192,1.1284191608428955,0.3479623794555664,1.1804744005203247
37,0.4241948127746582,1.125830888748169,0.3510971665382385,1.1848777532577515
38,0.4406912922859192,1.1261110305786133,0.36050155758857727,1.1922510862350464
39,0.42340928316116333,1.1187516450881958,0.33855798840522766,1.178025484085083
40,0.44147682189941406,1.1122428178787231,0.35736677050590515,1.170799732208252
0,0.30243444442749023,1.7705731391906738,0.37827715277671814,1.4518518447875977
1,0.42977526783943176,1.3885082006454468,0.4157303273677826,1.3296892642974854
2,0.47846442461013794,1.275418758392334,0.4307115972042084,1.3327226638793945
3,0.5318351984024048,1.2032139301300049,0.4981273412704468,1.211879014968872
4,0.5514981150627136,1.138730525970459,0.5580524206161499,1.1604796648025513
5,0.6123595237731934,1.0254157781600952,0.5730336904525757,1.0884413719177246
6,0.6395131349563599,0.9850273132324219,0.584269642829895,1.0573869943618774
7,0.6750936508178711,0.939405620098114,0.6142321825027466,1.0455005168914795
8,0.682584285736084,0.8904545903205872,0.550561785697937,1.056136131286621
9,0.7069288492202759,0.8294172286987305,0.5992509126663208,1.0256751775741577
10,0.6891385912895203,0.8123169541358948,0.6217228174209595,0.9714452624320984
11,0.7312734127044678,0.7525990009307861,0.5767790079116821,1.0410710573196411
12,0.737827718257904,0.7262781858444214,0.6142321825027466,0.9739511609077454
13,0.7677902579307556,0.6761707663536072,0.6067415475845337,0.9790503978729248
14,0.7724719047546387,0.6624899506568909,0.6441947817802429,0.9411565661430359
15,0.7930711507797241,0.6329637765884399,0.6292135119438171,0.9456499814987183
16,0.7911984920501709,0.6020826697349548,0.6441947817802429,0.9533191919326782
17,0.8267790079116821,0.5659494996070862,0.6329588294029236,0.9637539386749268
18,0.8361423015594482,0.5301470756530762,0.6217228174209595,0.9496967792510986
19,0.8398876190185547,0.4974632263183594,0.6441947817802429,0.930394172668457
20,0.8567415475845337,0.46775996685028076,0.6404494643211365,0.9889469146728516
21,0.851123571395874,0.4769626259803772,0.6441947817802429,0.9205365777015686
22,0.8567415475845337,0.43888574838638306,0.6292135119438171,0.9506164789199829
23,0.8707864880561829,0.39477604627609253,0.6666666865348816,0.9499366283416748
24,0.8932584524154663,0.3868750035762787,0.6292135119438171,0.9664075970649719
25,0.9016854166984558,0.35673782229423523,0.6404494643211365,0.9933021068572998
26,0.8838951587677002,0.3504195511341095,0.6629213690757751,0.9252225756645203
0,0.318352073431015,1.7791962623596191,0.49438202381134033,1.2929878234863281
1,0.44756555557250977,1.2960377931594849,0.4756554365158081,1.2292529344558716
2,0.516853928565979,1.1980434656143188,0.550561785697937,1.1550402641296387
3,0.5599250793457031,1.1070033311843872,0.5318351984024048,1.1414307355880737
4,0.5945692658424377,1.0399925708770752,0.5617977380752563,1.0863845348358154
5,0.601123571395874,1.0110572576522827,0.5805243253707886,1.0712987184524536
6,0.6601123809814453,0.929355263710022,0.5880149602890015,1.0285812616348267
7,0.6835206151008606,0.8657914400100708,0.617977499961853,1.0568658113479614
8,0.716292142868042,0.8338805437088013,0.5955055952072144,1.0508493185043335
9,0.7134831547737122,0.8011095523834229,0.5805243253707886,1.0508862733840942
10,0.7256554365158081,0.7470506429672241,0.5955055952072144,0.9797638654708862
11,0.7443820238113403,0.721214771270752,0.63670414686203,0.9736826419830322
12,0.7696629166603088,0.6606851816177368,0.5730336904525757,1.076111912727356
13,0.8024344444274902,0.6185797452926636,0.6217228174209595,0.9642162322998047
14,0.8033707737922668,0.5957069993019104,0.5992509126663208,1.0047694444656372
15,0.8277153372764587,0.5370953679084778,0.6404494643211365,0.9549105763435364
16,0.8445692658424377,0.5043078660964966,0.6254681944847107,0.9366873502731323
17,0.8417602777481079,0.48196250200271606,0.6329588294029236,0.9803618788719177
18,0.8604868650436401,0.45507171750068665,0.6217228174209595,0.9637314081192017
19,0.8586142063140869,0.43423888087272644,0.6479400992393494,0.9346376061439514
20,0.8661048412322998,0.412469744682312,0.6441947817802429,0.9625017642974854
21,0.8904494643211365,0.3822305202484131,0.6554307341575623,0.9495565295219421
22,0.9007490873336792,0.33810922503471375,0.6516854166984558,0.967767596244812
23,0.903558075428009,0.3449617922306061,0.6479400992393494,0.9710144996643066
24,0.903558075428009,0.31333380937576294,0.6479400992393494,0.9725536108016968
